이름,작가/그림,장르,요일,추천수,별점(총),별점(화),총화수,댓글,줄거리,이미지,플랫폼,링크,업데이트
동화 속 악역의 완벽한 엔딩 플랜,,"판타지,로맨스",일,155,"3.4,75","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,4.7,4.7,4.6,4.5,4.5,4.4,4.3,4.3,4.3,4.2,4.2,4.0,4.0,3.8,3.7,3.7,3.5,3.4,3.3,3.3,3.0,3.0,2.7,0.0,0.0",92,"1요즘 그림 작가들이 돈이 궁한가? 왜 좋은 그림체로 좋같은 작품을 그리는지... 아님 거절하기엔 너무 큰 돈이었나..?                            46|1아무리 생각해도 저런 스토리 짜는 작가놈들은 자기 작품 아무도 안그려줄걸 알아서 그림작가한테 큰돈을 주는게 아닐까하는 합리적인 생각이 드네                            31||3라리사때문에 봄 30화까진 별로였는데 이후엔 스토리랑 그림체 나아져서 재밌음                                                                    2023.01.22 19:34                                    3 라리사때문에 봄 30화까진 별로였는데 이후엔 스토리랑 그림체 나아져서 재밌음|1보지마 그냥                                                                    2023.01.29 05:39                                    2 보지마 그냥|5라리사가 귀여움 ㅋㅋ                                                                    2023.03.08 23:50                                    0 라리사가 귀여움 ㅋㅋ|5여동생 하나만 보고 보는 웹툰이예요노답여주 노답남주.. 여동생만 ㅈㄴ이쁘고귀여움.. 여주 여동생을 사랑하는 거 말곤장점이 없음                                                                    2023.04.07 20:48                                    0 여동생 하나만 보고 보는 웹툰이예요노답여주 노답남주.. 여동생만 ㅈㄴ이쁘고귀여움.. 여주 여동생을 사랑하는 거 말곤장점이 없음|5동화같은 사랑 이야기 좋았네요..                                                                    2023.04.23 23:57                                    0 동화같은 사랑 이야기 좋았네요..|1이딴걸 재밌다고 보는사람도 제정신 아닌듯ㅋㅋㅋㅋㅋ                                                                    2023.06.05 02:05                                    1 이딴걸 재밌다고 보는사람도 제정신 아닌듯ㅋㅋㅋㅋㅋ|5스토리 진도가 좀 느리지만 그만큼 쉬어가는 힐링타임이 많아서 괜찮음 그림체도 좋고 등장인물들도 꽤 매력이 있음 제일 좋았고 인상 깊었던건 라리사의 내면을 동화책 화풍으로 바꿔서 보여주는 연출                                                                    2023.07.28 03:54                                    0 스토리 진도가 좀 느리지만 그만큼 쉬어가는 힐링타임이 많아서 괜찮음 그림체도 좋고 등장인물들도 꽤 매력이 있음제일 좋았고 인상 깊었던건 라리사의 내면을 동화책 화풍으로 바꿔서 보여주는 연출|5재밌구먼..                                                                    2023.08.13 03:23                                    0 재밌구먼..|5라리사때메 5점.여주가 진짜 꽃밭이고 고구마에 한심;;왜 그런 가족을 계속 살려두라고 하는거지.                                                                    2023.08.27 17:00                                    0 라리사때메 5점.여주가 진짜 꽃밭이고 고구마에 한심;;왜 그런 가족을 계속 살려두라고 하는거지.|5아니 그럼 웹툰을 무슨 일일드라마 보듯이 보나?뭘그렇게 진지 챙겨가면서 보는데좀만 유치하면 스토리뻔하다 재미없다개발암이다 고구마다 억까 제대로 당하네돈없어서 불법으로 보는것들이 보는 눈들은 졸라게 높아서 개연성이없네요 클리셰 범벅이네요 바로 하차합니다 ㅇㅈㄹ... 내가 보기엔 작화도 이정도면 완성도 있고 이정도 퀄리티면 작붕일어날 확률도 적음스토리도 나름 재밌음                                                                    2023.08.27 20:31                                    6 아니 그럼 웹툰을 무슨 일일드라마 보듯이 보나?뭘그렇게 진지 챙겨가면서 보는데좀만 유치하면 스토리뻔하다 재미없다개발암이다 고구마다 억까 제대로 당하네돈없어서 불법으로 보는것들이 보는 눈들은 졸라게 높아서 개연성이없네요 클리셰 범벅이네요 바로 하차합니다 ㅇㅈㄹ... 내가 보기엔 작화도 이정도면 완성도 있고 이정도 퀄리티면 작붕일어날 확률도 적음스토리도 나름 재밌음|5라리사땜에 보는 웹툰 ㅠㅠ                                                                    2023.08.28 13:05                                    0 라리사땜에 보는 웹툰 ㅠㅠ|5웹툰 보다가 뒷내용 궁금해서 소설 봄 소설도 웹툰도 도입부 앞부분은 별로인데 뒤로갈수록 스토리 괜찮아짐작가가 소재를 잘못잡아서 고전하다가 돌아온듯한느낌둘이 서로 감정 알게된후가 훨 ㄱㅊ아짐                                                                    2023.09.17 02:13                                    0 웹툰 보다가 뒷내용 궁금해서 소설 봄 소설도 웹툰도 도입부 앞부분은 별로인데 뒤로갈수록 스토리 괜찮아짐작가가 소재를 잘못잡아서 고전하다가 돌아온듯한느낌둘이 서로 감정 알게된후가 훨 ㄱㅊ아짐|5보기                                                        라리사 때문에 보는 웹툰이다 그리고 다들 눈치챘겠지만 남주 사촌 그 꼬맹이가 동화속 왕자님 맞음 ㅋㅋㅋ쟤한테 라리사 주기 너무 아까운데?                                                                    2023.09.21 22:59                                    1 라리사 때문에 보는 웹툰이다그리고 다들 눈치챘겠지만 남주 사촌 그 꼬맹이가 동화속 왕자님 맞음 ㅋㅋㅋ쟤한테 라리사 주기 너무 아까운데?|5라리사 졸귀... 그것만으로 볼 가치가 충분하다                                                                    2023.11.05 16:38                                    0 라리사 졸귀... 그것만으로 볼 가치가 충분하다|3아무리그래도 대가리 꽃밭이 너무 심하잖아... 이게 내가 불법사이트에서 웹툰이나 처보니까 돈이 없으신 그림작가님이 이딴 줄거리를 거절 못하신 거겠지...? 반성해야겠다...                                                                    2023.11.19 05:54                                    0 아무리그래도 대가리 꽃밭이 너무 심하잖아... 이게 내가 불법사이트에서 웹툰이나 처보니까 돈이 없으신 그림작가님이 이딴 줄거리를 거절 못하신 거겠지...? 반성해야겠다...|3딱 시간남을때보는정도                                                                    2023.12.27 05:37                                    0 딱 시간남을때보는정도|489화까지 쌓였길래 좀 어느정도 스토리 나왓나했더니, 너~~무 느려~~~원작무새짓을 80화넘어서까지하고잇음,, 근대 스토리는 잼있어서 쭉쭉 봐졌음ㅎ.ㅎ 그림도 좋고 그래서 4점~~                                                                    2024.03.19 15:03                                    0 89화까지 쌓였길래 좀 어느정도 스토리 나왓나했더니, 너~~무 느려~~~원작무새짓을 80화넘어서까지하고잇음,, 근대 스토리는 잼있어서 쭉쭉 봐졌음ㅎ.ㅎ 그림도 좋고 그래서 4점~~|3라리사때문에 봄 30화까진 별로였는데 이후엔 스토리랑 그림체 나아져서 재밌음                                                                    2023.01.22 19:34                                    3 라리사때문에 봄 30화까진 별로였는데 이후엔 스토리랑 그림체 나아져서 재밌음|1보지마 그냥                                                                    2023.01.29 05:39                                    2 보지마 그냥|5라리사가 귀여움 ㅋㅋ                                                                    2023.03.08 23:50                                    0 라리사가 귀여움 ㅋㅋ|5여동생 하나만 보고 보는 웹툰이예요노답여주 노답남주.. 여동생만 ㅈㄴ이쁘고귀여움.. 여주 여동생을 사랑하는 거 말곤장점이 없음                                                                    2023.04.07 20:48                                    0 여동생 하나만 보고 보는 웹툰이예요노답여주 노답남주.. 여동생만 ㅈㄴ이쁘고귀여움.. 여주 여동생을 사랑하는 거 말곤장점이 없음|5동화같은 사랑 이야기 좋았네요..                                                                    2023.04.23 23:57                                    0 동화같은 사랑 이야기 좋았네요..|1이딴걸 재밌다고 보는사람도 제정신 아닌듯ㅋㅋㅋㅋㅋ                                                                    2023.06.05 02:05                                    1 이딴걸 재밌다고 보는사람도 제정신 아닌듯ㅋㅋㅋㅋㅋ|5스토리 진도가 좀 느리지만 그만큼 쉬어가는 힐링타임이 많아서 괜찮음 그림체도 좋고 등장인물들도 꽤 매력이 있음 제일 좋았고 인상 깊었던건 라리사의 내면을 동화책 화풍으로 바꿔서 보여주는 연출                                                                    2023.07.28 03:54                                    0 스토리 진도가 좀 느리지만 그만큼 쉬어가는 힐링타임이 많아서 괜찮음 그림체도 좋고 등장인물들도 꽤 매력이 있음제일 좋았고 인상 깊었던건 라리사의 내면을 동화책 화풍으로 바꿔서 보여주는 연출|5재밌구먼..                                                                    2023.08.13 03:23                                    0 재밌구먼..|5라리사때메 5점.여주가 진짜 꽃밭이고 고구마에 한심;;왜 그런 가족을 계속 살려두라고 하는거지.                                                                    2023.08.27 17:00                                    0 라리사때메 5점.여주가 진짜 꽃밭이고 고구마에 한심;;왜 그런 가족을 계속 살려두라고 하는거지.|5아니 그럼 웹툰을 무슨 일일드라마 보듯이 보나?뭘그렇게 진지 챙겨가면서 보는데좀만 유치하면 스토리뻔하다 재미없다개발암이다 고구마다 억까 제대로 당하네돈없어서 불법으로 보는것들이 보는 눈들은 졸라게 높아서 개연성이없네요 클리셰 범벅이네요 바로 하차합니다 ㅇㅈㄹ... 내가 보기엔 작화도 이정도면 완성도 있고 이정도 퀄리티면 작붕일어날 확률도 적음스토리도 나름 재밌음                                                                    2023.08.27 20:31                                    6 아니 그럼 웹툰을 무슨 일일드라마 보듯이 보나?뭘그렇게 진지 챙겨가면서 보는데좀만 유치하면 스토리뻔하다 재미없다개발암이다 고구마다 억까 제대로 당하네돈없어서 불법으로 보는것들이 보는 눈들은 졸라게 높아서 개연성이없네요 클리셰 범벅이네요 바로 하차합니다 ㅇㅈㄹ... 내가 보기엔 작화도 이정도면 완성도 있고 이정도 퀄리티면 작붕일어날 확률도 적음스토리도 나름 재밌음|5라리사땜에 보는 웹툰 ㅠㅠ                                                                    2023.08.28 13:05                                    0 라리사땜에 보는 웹툰 ㅠㅠ|5웹툰 보다가 뒷내용 궁금해서 소설 봄 소설도 웹툰도 도입부 앞부분은 별로인데 뒤로갈수록 스토리 괜찮아짐작가가 소재를 잘못잡아서 고전하다가 돌아온듯한느낌둘이 서로 감정 알게된후가 훨 ㄱㅊ아짐                                                                    2023.09.17 02:13                                    0 웹툰 보다가 뒷내용 궁금해서 소설 봄 소설도 웹툰도 도입부 앞부분은 별로인데 뒤로갈수록 스토리 괜찮아짐작가가 소재를 잘못잡아서 고전하다가 돌아온듯한느낌둘이 서로 감정 알게된후가 훨 ㄱㅊ아짐|5보기                                                        라리사 때문에 보는 웹툰이다 그리고 다들 눈치챘겠지만 남주 사촌 그 꼬맹이가 동화속 왕자님 맞음 ㅋㅋㅋ쟤한테 라리사 주기 너무 아까운데?                                                                    2023.09.21 22:59                                    1 라리사 때문에 보는 웹툰이다그리고 다들 눈치챘겠지만 남주 사촌 그 꼬맹이가 동화속 왕자님 맞음 ㅋㅋㅋ쟤한테 라리사 주기 너무 아까운데?|5라리사 졸귀... 그것만으로 볼 가치가 충분하다                                                                    2023.11.05 16:38                                    0 라리사 졸귀... 그것만으로 볼 가치가 충분하다|3아무리그래도 대가리 꽃밭이 너무 심하잖아... 이게 내가 불법사이트에서 웹툰이나 처보니까 돈이 없으신 그림작가님이 이딴 줄거리를 거절 못하신 거겠지...? 반성해야겠다...                                                                    2023.11.19 05:54                                    0 아무리그래도 대가리 꽃밭이 너무 심하잖아... 이게 내가 불법사이트에서 웹툰이나 처보니까 돈이 없으신 그림작가님이 이딴 줄거리를 거절 못하신 거겠지...? 반성해야겠다...|3딱 시간남을때보는정도                                                                    2023.12.27 05:37                                    0 딱 시간남을때보는정도|489화까지 쌓였길래 좀 어느정도 스토리 나왓나했더니, 너~~무 느려~~~원작무새짓을 80화넘어서까지하고잇음,, 근대 스토리는 잼있어서 쭉쭉 봐졌음ㅎ.ㅎ 그림도 좋고 그래서 4점~~                                                                    2024.03.19 15:03                                    0 89화까지 쌓였길래 좀 어느정도 스토리 나왓나했더니, 너~~무 느려~~~원작무새짓을 80화넘어서까지하고잇음,, 근대 스토리는 잼있어서 쭉쭉 봐졌음ㅎ.ㅎ 그림도 좋고 그래서 4점~~","[가족들에게 학대당하며 다이아몬드 눈물을 흘리는 불쌍한 소녀가 있었어요. 하지만 왕자님이 나타나 나쁜 가족들을 무찔러 주었고 그렇게 소녀와 왕자님은 해피엔딩을 맞이했답니다.] 라는 동화 속의... 못된 언니 '마르시아 블리크'로 빙의했다?! 이 망할 집구석! 지금이라도 튀어야 해! 하지만 내가 도망쳐버리면 남겨진 동생은? 결심했어! 함께 도망치는 거야! '라리사. 너를 행복하게 만들어줄 왕자님을 찾으러 가자!' 그런데... ""저와 결혼해 주십시오."" 왕자, 넌 왜 나한테 청혼하는 거야? 네 상대는 내가 아니라 내 동생이라고! 기다려, 라리사. 언니가 '완벽한 엔딩플랜'을 만들어 줄테니!",src/img/동화속악역의완벽한엔딩플랜.png,,,"2024.04.14,2022.03.19"
열 명의 신제들이 모두 내 제자,,"판타지,무협",일,30,"2.8,28","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.7,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",87,"|5재밋음~!                                                                    2023.06.22 00:23                                    2 재밋음~!|5와 ...웃음이나오는 웹툰                                                                    2023.07.08 02:23                                    0 와 ...웃음이나오는 웹툰|1애들아 도망쳐..                                                                    2023.07.08 02:32                                    1 애들아 도망쳐..|5존나 재밌네                                                                    2023.07.08 11:26                                    0 존나 재밌네|5재밌음 ㄱㄱ                                                                    2023.07.08 11:50                                    0 재밌음 ㄱㄱ|1무근본 짱깨는 만단위를 졸라 좋아함                                                                    2023.07.08 12:43                                    0 무근본 짱깨는 만단위를 졸라 좋아함|1짱개표시가없누..                                                                    2023.07.08 12:50                                    0 짱개표시가없누..|1아무리봐도 짱툰인데                                                                    2023.07.08 14:35                                    0 아무리봐도 짱툰인데|1쑤레기임..노답                                                                    2023.07.08 15:34                                    0 쑤레기임..노답|3생각보다 볼만한데? 북현이처럼 시원하게 다 죽이네ㅋㅋㅋ                                                                    2023.07.08 15:46                                    1 생각보다 볼만한데? 북현이처럼 시원하게 다 죽이네ㅋㅋㅋ|5짱툰 이라고 생각하면 재미있다.단점은 경지가 너무 빠르게 바뀐다는거 하나?                                                                    2023.07.08 15:58                                    0 짱툰 이라고 생각하면 재미있다.단점은 경지가 너무 빠르게 바뀐다는거 하나?|3주인공새끼 인성이 북현좌보다 더 쓰레기라 볼만함                                                                    2023.07.08 22:27                                    0 주인공새끼 인성이 북현좌보다 더 쓰레기라 볼만함|1짜장 냄새 어지럽네..                                                                    2023.07.15 15:28                                    0 짜장 냄새 어지럽네..|1짱툰... 거름                                                                    2023.07.15 16:01                                    0 짱툰... 거름|5힣 뒤져라                                                                    2023.07.23 15:06                                    0 힣 뒤져라|5하.하.너.무.재.밋.다                                                                    2023.07.30 05:14                                    0 하.하.너.무.재.밋.다|5너무나 맙소사 당신은 해냈다!                                                                    2023.07.30 16:10                                    1 너무나 맙소사 당신은 해냈다!|1진짜 나쁜놈들이네이거... 지만당할수없다고 별점 높게줘서 피해자만드는거보소...                                                                    2023.08.13 13:14                                    0 진짜 나쁜놈들이네이거... 지만당할수없다고 별점 높게줘서 피해자만드는거보소...|1이건 눈으로 보는게 아니라마음으로 보는거다아 물론 내 마음은 비어있지                                                                    2023.08.13 14:13                                    0 이건 눈으로 보는게 아니라마음으로 보는거다아 물론 내 마음은 비어있지|1쓰레기 짱깨툰                                                                    2023.08.13 20:54                                    1 쓰레기 짱깨툰|352화 까지 봤고짱툰 자주 먹는 사람으로서 개인적인 평가를 하자면 (별점은 짱툰 기준)딱 전통 선협 진북현임.(ㅈㅅ 이런 부류의 짱툰 중에 그나마 사람들이 많이 본 짱툰이 이거라 비교할게 생각이 안남)스토리나 정체를 숨기는 고구마 전개는 같진 않지만, 경지가 적보다 낮아도 공법의 수준이나 기술이 좋아 다 썰어 버리는거도 비슷하고초반에 가문 단위로 학살하는게 어디서 많이 먹어본 사이다 맛이라 진북현류 좋아하면 무난하게 볼듯?                                                                    2023.08.14 03:19                                    2 52화 까지 봤고짱툰 자주 먹는 사람으로서 개인적인 평가를 하자면 (별점은 짱툰 기준)딱 전통 선협 진북현임.(ㅈㅅ 이런 부류의 짱툰 중에 그나마 사람들이 많이 본 짱툰이 이거라 비교할게 생각이 안남)스토리나 정체를 숨기는 고구마 전개는 같진 않지만, 경지가 적보다 낮아도 공법의 수준이나 기술이 좋아 다 썰어 버리는거도 비슷하고초반에 가문 단위로 학살하는게 어디서 많이 먹어본 사이다 맛이라 진북현류 좋아하면 무난하게 볼듯?|51화 누른순간 진북현 그림체 바로 닫음 ㅋㅋㅋㅋㅋ                                                                    2023.09.17 21:52                                    0 1화 누른순간 진북현 그림체 바로 닫음 ㅋㅋㅋㅋㅋ|2성좌들이 내제자 짱툰판인가 하고 봤는데 전혀 아님ㅠ제자들은 안나오고 걍 주인공이  수련하면서 가문 도장깨기 하고다님                                                                    2023.09.18 17:47                                    1 성좌들이 내제자 짱툰판인가 하고 봤는데 전혀 아님ㅠ제자들은 안나오고 걍 주인공이  수련하면서 가문 도장깨기 하고다님|5와 정말 재미있다!                                                                    2023.10.29 21:41                                    0 와 정말 재미있다!|1초딩 짱개용 웹툰                                                                    2023.11.05 03:56                                    0 초딩 짱개용 웹툰|133화까지 본 나를 칭찬함                                                                    2023.11.12 20:13                                    0 33화까지 본 나를 칭찬함|4재밋는데 짱툰상위권                                                                    2023.12.17 07:44                                    0 재밋는데 짱툰상위권|11화 5초만에 확인가능                                                                    2024.03.25 13:25                                    0 1화 5초만에 확인가능","수만 년간 청운 대륙의 무수한 절정 고수를 길러냈지만, 정작 본인은 알 수 없는 봉인으로 진기경 이상의 공력을 발휘하지 못했던 공현우. 뇌겁으로 봉인을 깨려다 육신이 재로 변했고, 그 틈에 빠져나온 혼백은 700년",src/img/열명의신제들이모두내제자.png,,,"2024.04.14,2023.06.19"
재영과 재영 사이,,"로맨스,드라마",일,1,"4.0,1","0.0,0.0,0.0,0.0,0.0,0.0",6,|4흠 합격?                                                                    14시간전                                    0 흠 합격?,"고등학생 때 짝사랑했던 '하재영'이 죽었다. '서우'는 꿈에서 죽은 '하재영'을 만나고, 꿈에서 과거가 재현되자 그를 살리기 위해 과거를 바꾸려 한다. 한편, 또 다른 '하재영'의 죽음까지 엮이면서 현재는 복잡하게 변해가는데.. 시간을 넘나드는 이 꿈이 끝나기 전, '서우'는 두 '하재영'을 모두 살릴 수 있을까?",src/img/재영과재영사이.png,,,"2024.04.14,2024.04.13"
무진,,"액션,드라마",일,52,"3.6,24","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",68,"|5이야 재밌네요                                                                    2023.02.04 23:02                                    0 이야 재밌네요|3음그림체 3.5점소재 4점2화뿐이라 아직 이르지만스토리를 풀어가는게 나쁘지 않다 ㄱㄱ                                                                    2023.02.04 23:12                                    2 음그림체 3.5점소재 4점2화뿐이라 아직 이르지만스토리를 풀어가는게 나쁘지 않다 ㄱㄱ|53화까지 봤는데 ㅈ나 재미있습니다 고민중이신분들은 꼭 보세요                                                                    2023.02.05 00:18                                    0 3화까지 봤는데 ㅈ나 재미있습니다 고민중이신분들은 꼭 보세요|5일단 ㅈㄴ 재밌어보암                                                                    2023.02.05 01:43                                    1 일단 ㅈㄴ 재밌어보암|2난 대사가 너무 유치한것같음                                                                    2023.02.05 02:38                                    0 난 대사가 너무 유치한것같음|5흡입력이 좋네요.                                                                    2023.02.05 05:07                                    0 흡입력이 좋네요.|5오~영감 개무섭~달려봅시다                                                                    2023.02.05 10:17                                    0 오~영감 개무섭~달려봅시다|5대존잼이다                                                                    2023.02.05 11:37                                    0 대존잼이다|5영화만들어서 주인공 원빈으로 가자                                                                    2023.02.05 12:28                                    0 영화만들어서 주인공 원빈으로 가자|5이야 이집 맛있네                                                                    2023.02.05 17:38                                    0 이야 이집 맛있네|2일단 보류다                                                                    2023.02.05 22:22                                    0 일단 보류다|5복수물은 잼나지                                                                    2023.02.05 23:58                                    0 복수물은 잼나지|5진짜 잼남 강추                                                                    2023.02.07 18:28                                    0 진짜 잼남 강추|18화쯤에서 하차이건 용두사미도 아님 욘두사미임                                                                    2023.02.13 18:52                                    0 8화쯤에서 하차이건 용두사미도 아님 욘두사미임|5존나 재밌네                                                                    2023.03.06 14:39                                    0 존나 재밌네|3그정도인가...                                                                    2023.03.07 08:33                                    0 그정도인가...|4백xx처럼 무리수 설정의 연속인데 재미는 있네,                                                                    2023.03.12 09:54                                    0 백xx처럼 무리수 설정의 연속인데 재미는 있네,|13류 진부 유치                                                                    2023.03.28 09:36                                    0 3류 진부 유치|2대사가 너무 유치함                                                                    2023.04.26 14:08                                    2 대사가 너무 유치함|4예스잼 ㅋㅋ 대사는 약간 유치                                                                    2023.05.21 22:38                                    0 예스잼 ㅋㅋ 대사는 약간 유치|33.5줍니다. 보실분들 참고 하시길 바랍니다. 캐슬 - 하위버젼 웹툰정도라고 생각합니다. 캐슬이 5점이면 이건 3.5 정도 됩니다.                                                                    2023.05.22 03:01                                    0 3.5줍니다.보실분들 참고 하시길 바랍니다. 캐슬 - 하위버젼 웹툰정도라고 생각합니다. 캐슬이 5점이면 이건 3.5 정도 됩니다.|3이런 스토리는 20년전에 만화책방에서나 보던거네예전이라면 재밌게 봤었겠지만 이런거 너무 많이봐서이젠 별로...                                                                    2023.08.13 02:19                                    0 이런 스토리는 20년전에 만화책방에서나 보던거네예전이라면 재밌게 봤었겠지만 이런거 너무 많이봐서이젠 별로...|2뒤에 못버티고 하차                                                                    2023.08.13 12:50                                    0 뒤에 못버티고 하차|1중간부터 내용이 산으로 가다보니 산만하고 재미가 떨어짐                                                                    2024.03.04 02:28                                    0 중간부터 내용이 산으로 가다보니 산만하고 재미가 떨어짐",'친족 살인'이라는 죄목으로 아버지를 죽인 누명을 쓴 '이선호' 하루하루 죽지 못해 살아가는 선호에게 다가온 의문의 노인 노인은 선호에게 거절할 수 없는 제안을 하는데...,src/img/무진.png,,,"2024.04.14,2023.02.04"
다크 판타지 속 성기사,,"판타지,액션",일,61,"3.5,46","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.3,4.3,4.3,4.0,3.9,3.5,3.0,2.0",24,"|5좀 더 쌓이면 볼려다가 심심해서 봐 버렸네요. 무난하게 재밌어요~                                                                    2024.03.10 01:30                                    0 좀 더 쌓이면 볼려다가 심심해서 봐 버렸네요. 무난하게 재밌어요~|1~09화재미없네 . 난 하차......                                                                    2024.03.11 08:28                                    0 ~09화재미없네 . 난 하차......|520화 까지 합격 !!                                                                    2024.03.18 04:19                                    1 20화 까지 합격 !!|3아직 초반부인거 같긴한데, 걍 적당히 볼만한듯. 몰입도는 있음.                                                                    2024.03.25 22:00                                    0 아직 초반부인거 같긴한데, 걍 적당히 볼만한듯. 몰입도는 있음.|5ㅈㄴ재밋는데 1점준사람들 5점준 작품들좀 보고싶네 어떤 갓작들인가 이세계작품이 아니려나 ㅋㅋㅋㅋㅋㅋ                                                                    2024.03.31 00:50                                    0 ㅈㄴ재밋는데 1점준사람들 5점준 작품들좀 보고싶네 어떤 갓작들인가 이세계작품이 아니려나 ㅋㅋㅋㅋㅋㅋ|2버거운 연출력                                                                    2024.03.31 02:06                                    3 버거운 연출력|5좀 더 쌓이면 볼려다가 심심해서 봐 버렸네요. 무난하게 재밌어요~                                                                    2024.03.10 01:30                                    0 좀 더 쌓이면 볼려다가 심심해서 봐 버렸네요. 무난하게 재밌어요~|1~09화재미없네 . 난 하차......                                                                    2024.03.11 08:28                                    0 ~09화재미없네 . 난 하차......|520화 까지 합격 !!                                                                    2024.03.18 04:19                                    1 20화 까지 합격 !!|3아직 초반부인거 같긴한데, 걍 적당히 볼만한듯. 몰입도는 있음.                                                                    2024.03.25 22:00                                    0 아직 초반부인거 같긴한데, 걍 적당히 볼만한듯. 몰입도는 있음.|5ㅈㄴ재밋는데 1점준사람들 5점준 작품들좀 보고싶네 어떤 갓작들인가 이세계작품이 아니려나 ㅋㅋㅋㅋㅋㅋ                                                                    2024.03.31 00:50                                    0 ㅈㄴ재밋는데 1점준사람들 5점준 작품들좀 보고싶네 어떤 갓작들인가 이세계작품이 아니려나 ㅋㅋㅋㅋㅋㅋ|2버거운 연출력                                                                    2024.03.31 02:06                                    3 버거운 연출력","극악 난이도를 자랑하는 멸망 위기의 중세 다크 판타지 배경의 게임 속에 떨어진지 2년. 아이덴은 성기사로서 분투하여 49명의 악마를 멸하는 것에 성공, 성기사로 임명 받으며, 드디어 게임 속 메인 스토리를 진행할 수 있게 된다. 그러나 플레이를 하면 할수록 변칙이 생기며 틀어지는 스토리와 NPC들과의 관계. 수많은 변칙에도 불구하고 게임 속 멸망을 막고 자신도 살아남을 수 있을까?",src/img/다크판타지속성기사.png,,,"2024.04.14,2023.12.09"
