이름,작가/그림,장르,요일,추천수,별점(총),별점(화),총화수,댓글,줄거리,이미지,플랫폼,링크,업데이트
시체는 말한다,,"로맨스,드라마",금,18,"2.8,19","5.0,5.0,5.0,5.0,5.0,5.0,3.7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",75,"1포궁 게임끝                            33||5미쳤다~~                                                                    2023.10.15 01:16                                    1 미쳤다~~|3그림체가 좀... 왤캐 상체들이 근돼들 상체야                                                                    2023.10.15 02:16                                    0 그림체가 좀... 왤캐 상체들이 근돼들 상체야|1포궁 게임끝                                                                    2023.10.15 02:41                                    33 포궁 게임끝|2어우 몸매가…                                                                    2023.10.15 07:23                                    0 어우 몸매가…|1추리물이고 작화가 특이해서 봤는데... 그냥 전형적인 여자가 멀어지고 남자가 집착하는 로판임...  추리 소재도 추리물 좋아하는 사람들이라면 다 아는 이야기... 욕조익사, 잭 더 리퍼... 그 딴 것들이고... 결론은 별 것 없음...                                                                    2023.10.15 15:19                                    2 추리물이고 작화가 특이해서 봤는데...그냥 전형적인 여자가 멀어지고 남자가 집착하는 로판임... 추리 소재도 추리물 좋아하는 사람들이라면 다 아는 이야기... 욕조익사, 잭 더 리퍼... 그 딴 것들이고...결론은 별 것 없음...|5와! 재미있는데?? 별점 외이러지??일반 로맨스는 아니구요, 수사물 + 여주 주변 남주들 로맨즈 분위기 약간… 암튼 괜찮아요!!연재 계속해주세요 ㅠㅠ                                                                    2023.10.25 23:34                                    1 와! 재미있는데?? 별점 외이러지??일반 로맨스는 아니구요, 수사물 + 여주 주변 남주들 로맨즈 분위기 약간… 암튼 괜찮아요!!연재 계속해주세요 ㅠㅠ|5추리물 스토리 괜찮음                                                                    2023.11.05 21:49                                    1 추리물 스토리 괜찮음|5재밌음 액션 안어색하고                                                                    2023.11.12 18:37                                    0 재밌음 액션 안어색하고|5대존잼인데 별점 왜이래.. 뭔 여주가 맨날 여리여리해야되냐ㅋㅋㅋ                                                                    2023.11.25 23:59                                    1 대존잼인데 별점 왜이래.. 뭔 여주가 맨날 여리여리해야되냐ㅋㅋㅋ|5시즌 끝난지도 몰랐고 휴재도 있었다는건가 그냥 스윽 지나감 댓글 보려고 ㅋㅋㅋㅋ 댓글이 거의 없네 (화 마다)                                                                    2023.11.26 11:48                                    0 시즌 끝난지도 몰랐고 휴재도 있었다는건가 그냥 스윽 지나감 댓글 보려고 ㅋㅋㅋㅋ 댓글이 거의 없네 (화 마다)|5몸선은 충분히 여자같긴 한데 덩치가 꽤 큼 전쟁에서 공을 세울 정도로 검을 잘 다루려면 개연성 맞는 덩치인 것 같음 멸치 여주는 이제 질렸다면 추천함 난 이런 여주 신선해서 좋았음  근데 왜 굳이 낯선 단어인 포궁이란 단어를 쓰는지는 잘 모르겠음 암튼 찝찝하면 굳이 안 봐도 될 작품                                                                    2023.12.04 08:34                                    3 몸선은 충분히 여자같긴 한데 덩치가 꽤 큼 전쟁에서 공을 세울 정도로 검을 잘 다루려면 개연성 맞는 덩치인 것 같음 멸치 여주는 이제 질렸다면 추천함 난 이런 여주 신선해서 좋았음 근데 왜 굳이 낯선 단어인 포궁이란 단어를 쓰는지는 잘 모르겠음 암튼 찝찝하면 굳이 안 봐도 될 작품|3말하지마 .. 이싴캬..                                                                    2023.12.10 02:48                                    1 말하지마 .. 이싴캬..|2주인공 생긴거 진짜 매력없다 이쁘기라도 해서 뭔가 계속 보게끔 만들던가 가슴만 부풀린 남자 그려놓고 여자라고 우기고 있네...                                                                    2024.01.21 01:38                                    0 주인공 생긴거 진짜 매력없다 이쁘기라도 해서 뭔가 계속 보게끔 만들던가 가슴만 부풀린 남자 그려놓고 여자라고 우기고 있네...|1여주인공 믿고 걸러라                                                                    2024.01.21 05:19                                    1 여주인공 믿고 걸러라|2보기                                                        로맨스 판타지인줄 알았는데 범죄 추리물에 더 가까움애초에 여성향 작품이기 때문에 작화가 여성향 작품들의 대표적인 특징인 캐릭터들의 목이 너무 두껍다는 특징이 있음 <- 이건 진짜 왜 이렇게 그리는 지 모르겠음여주 성격은 굉장히 호방하고 매력적인데, 떡대가 꽤 커서 피오나 공주보다 더 큰 느낌임피오나 공주는 이쁘기라도 한데.. 흠..그리고 남주가 실수하고 잘못한 걸 여주가 열심히 똥 닦아주며 해결해나가느라 남주의 매력보단 그냥 챙겨줘야 하는 모성애가 더 큰 분위기임로맨스를 기대했던 여초에서도 이런 부분 때문에 아쉽다고 함 작화부터 이상한데 작가가 봊풍당당한 티를 자꾸 내서 남성독자들은 불쾌해 할 수 있음페미 <<- 하는 애들이 일베 미러링한다면서 멀쩡한 단어 바꿔 말하는 게 작품 전체에 깔려있음                                                                    2024.01.23 16:30                                    2 로맨스 판타지인줄 알았는데 범죄 추리물에 더 가까움애초에 여성향 작품이기 때문에 작화가 여성향 작품들의 대표적인 특징인 캐릭터들의 목이 너무 두껍다는 특징이 있음 <- 이건 진짜 왜 이렇게 그리는 지 모르겠음여주 성격은 굉장히 호방하고 매력적인데, 떡대가 꽤 커서 피오나 공주보다 더 큰 느낌임피오나 공주는 이쁘기라도 한데.. 흠..그리고 남주가 실수하고 잘못한 걸 여주가 열심히 똥 닦아주며 해결해나가느라 남주의 매력보단 그냥 챙겨줘야 하는 모성애가 더 큰 분위기임로맨스를 기대했던 여초에서도 이런 부분 때문에 아쉽다고 함작화부터 이상한데 작가가 봊풍당당한 티를 자꾸 내서 남성독자들은 불쾌해 할 수 있음페미 <<- 하는 애들이 일베 미러링한다면서 멀쩡한 단어 바꿔 말하는 게 작품 전체에 깔려있음|1야발 포궁댓보고 거를까하다가추리물 괜찮다는 댓 많아서 1화 보려했더니여초 별점 주작이였네무슨 여자가 한국 아줌마보다 갈비통이 더크냐상체만 보면 몽골 전사인데 하체는 꼬챙이고작가는 페미질 할 시간에 레바 유튭이라도봐라                                                                    2024.03.10 05:15                                    1 야발 포궁댓보고 거를까하다가추리물 괜찮다는 댓 많아서 1화 보려했더니여초 별점 주작이였네무슨 여자가 한국 아줌마보다 갈비통이 더크냐상체만 보면 몽골 전사인데 하체는 꼬챙이고작가는 페미질 할 시간에 레바 유튭이라도봐라|115화에 포궁이라는 단어를 보고 하차합니다 ㅋㅋㅋㅋ어떻게 꼴페미년들은 티를 못내서 안달이지                                                                    2024.03.18 05:09                                    0 15화에 포궁이라는 단어를 보고 하차합니다 ㅋㅋㅋㅋ어떻게 꼴페미년들은 티를 못내서 안달이지|14점이길래 볼라했는데 속았네                                                                    2024.03.24 00:11                                    0 4점이길래 볼라했는데 속았네|1포궁이고 나발이고 재미가없음 재미가..                                                                    2024.03.31 22:11                                    0 포궁이고 나발이고 재미가없음 재미가..","""“10년, 최소한 10년은 쥐죽은 듯 살아라. 그 뒤로는 네가 무얼 하며 살든 신경 쓰지 않겠다.” 전쟁 영웅이라 칭송받던 소녀, 잔느. 그녀는 내전 도중, 황제의 폭주를 막기 위해 그의 오른손을 잘라 타겟을 자신에게로 돌린다. 황제에게서 달아나기 위해 이름을 바꾼 후 숨어든 곳은 어느 척박한 땅의 귀족 범죄를 다루는 귀족전담수사대 <블루 블러드>. 새로운 동료들과 함께 여러 사건을 해결해 나가며 조용히 10년을 지내오던 그녀에게 잊고 살던 과거가 엄습하기 시작한다! 자신을 짝사랑했다던 과거의 부관이 나타나는 것도 모자라 점점 수상쩍어지는 부하 놈만 해도 머리가 아픈데, 이젠 아예 자신의 사칭범이 등장하기까지?! “…미친, 내가 술이 덜 깼나?” 한량 수사관이 된 전쟁영웅의 예측 불허 추리물이 지금 시작된다!""",src/img/시체는말한다.png,,,"2024.04.13,2023.10.15"
상사의 몸을 사로잡는 방법,,"로맨스,드라마",금,1,"3.5,2","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17,|2보기                                                        말장난이랄까.. 상사의 몸을 취하기는 함.. 19금 태그가 있지만 11회까지 보니 여기있어도 별 지장 없어보일 수준임..여주가 어이없는데 전개도 재미없어서 바로 하차..북마크 해제                                                                    5일전                                    1 말장난이랄까.. 상사의 몸을 취하기는 함.. 19금 태그가 있지만 11회까지 보니 여기있어도 별 지장 없어보일 수준임..여주가 어이없는데 전개도 재미없어서 바로 하차..북마크 해제|5아이참재미있다..............                                                                    5일전                                    0 아이참재미있다..............,"명화그룹의 오점. 하지만 외모로는 만점. 재벌 회장의 막내아들이자 망나니 사생아 장권우. 그런 장권우 옆에서 성심껏 그를 보좌해온 워커홀릭 비서 홍세하. “홍 비서, 나 좋아하지 마.” “…어떻게 아셨어요?” “이해가 안 돼. 도대체 자네 같은 사람이 왜 나를 좋아하는 거야? 겁도 없이 호텔 방에서 단둘이 있을 상황까지 만들고.” 저 남자를 자기 것으로 만들고 싶었다. 어떻게든. “키스해 주세요.”",src/img/상사의몸을사로잡는방법.png,,,"2024.04.13,2024.04.08"
신인인데 천만배우,,드라마,금,19,"4.0,15","5.0,5.0,5.0,5.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0",11,"|4생각보다 연기물이 자주 나오는데 ... 일단 신작 출발 5점왜 항상 이 시점만 되면 무한버퍼냐.. 5점 줄건 아닌 것 같고 그렇다고 3점은 짠거 같네요                                                                    7일전                                    0 생각보다 연기물이 자주 나오는데 ... 일단 신작 출발 5점왜 항상 이 시점만 되면 무한버퍼냐..5점 줄건 아닌 것 같고 그렇다고 3점은 짠거 같네요|5소설 너무 재밌게 봤는데 웹툰화? 생각했던거보다 애가 순하게 생긴거 빼고는 괜찮네...                                                                    7일전                                    1 소설 너무 재밌게 봤는데 웹툰화? 생각했던거보다 애가 순하게 생긴거 빼고는 괜찮네...|4소설로 볼땐 안 오글거렸는데 웹툰은 좀 오글거리는 듯 나쁘진 않음                                                                    7일전                                    0 소설로 볼땐 안 오글거렸는데 웹툰은 좀 오글거리는 듯 나쁘진 않음|5하 무영아ㅠㅠㅠㅠㅠㅠ                                                                    7일전                                    0 하 무영아ㅠㅠㅠㅠㅠㅠ|4재밌는 스토리 아쉬운 연출 순진하고 이능을 갖고있는 무영의 배우인생을 담은 웹툰입니다. 작화가 너무 밝고 연출이 스토리를 못따라 갑니다.  분명 진중하게 끌어낼 수 있는 장면이 몇몇 있는데 너무 밝게 빛처리를 해서 작중 인물의 감정이 뭍힙니다.  그것말고는 적당히 재밌습니다. 3.5~4점이 적당해 보입니다.                                                                    7일전                                    1 재밌는 스토리 아쉬운 연출순진하고 이능을 갖고있는 무영의 배우인생을 담은 웹툰입니다. 작화가 너무 밝고 연출이 스토리를 못따라 갑니다.  분명 진중하게 끌어낼 수 있는 장면이 몇몇 있는데 너무 밝게 빛처리를 해서 작중 인물의 감정이 뭍힙니다.  그것말고는 적당히 재밌습니다. 3.5~4점이 적당해 보입니다.|5원작 소설이 진짜 도라인데..ㅠㅠ 작화가 아쉽네요...소설 보시는 분들은 그냥 소설로 보시는데 나을 것 같아요..                                                                    7일전                                    1 원작 소설이 진짜 도라인데..ㅠㅠ 작화가 아쉽네요...소설 보시는 분들은 그냥 소설로 보시는데 나을 것 같아요..|5어엄..5점은아니고3점은아쉽고 적당히4점?                                                                    7일전                                    0 어엄..5점은아니고3점은아쉽고 적당히4점?|4소설은 재밌게 봤는데 아이돌물이나 배우물이나 웹툰으로 오면 좀 오글거리는듯..?                                                                    7일전                                    0 소설은 재밌게 봤는데 아이돌물이나 배우물이나 웹툰으로 오면 좀 오글거리는듯..?|3소설은 진짜 재밌는데 웹툰은 별로... 작화도 캐릭터랑 안 어울림                                                                    7일전                                    0 소설은 진짜 재밌는데 웹툰은 별로... 작화도 캐릭터랑 안 어울림|1와꾸가 문제인데                                                                    7일전                                    0 와꾸가 문제인데|4눈.*깔 개큰거 빼곤 괜춘                                                                    6일전                                    0 눈.*깔 개큰거 빼곤 괜춘|5잘생김 가스라이팅 당한 거 같음 처음엔 찐빵이 나와서 하차할까 했는데 점점 괜찮아 보임 훈훈하게 생긴 거 같고 그럼...또 캐릭터가 밝고 재능 있어서 그런가 스토리도 전반적으로 괜찮아서 볼만함                                                                    6일전                                    0 잘생김 가스라이팅 당한 거 같음 처음엔 찐빵이 나와서 하차할까 했는데 점점 괜찮아 보임 훈훈하게 생긴 거 같고 그럼...또 캐릭터가 밝고 재능 있어서 그런가 스토리도 전반적으로 괜찮아서 볼만함|5소설을 툰으로 보게되어 기쁨!ㅎ                                                                    6일전                                    0 소설을 툰으로 보게되어 기쁨!ㅎ|3별 3개. 중립 아직 10화 뿐이라 뭐라하긴 그렇지만.이 웹툰은 작화가 계속 유지 되거나 더 나아져야 볼만할듯 만에 하나 중간에 작화 바뀌기 라도 하면볼 가치가 확 떨어질듯                                                                    5일전                                    0 별 3개. 중립아직 10화 뿐이라 뭐라하긴 그렇지만.이 웹툰은 작화가 계속 유지 되거나 더 나아져야 볼만할듯 만에 하나 중간에 작화 바뀌기 라도 하면볼 가치가 확 떨어질듯|3영화는 리얼이다, 배우로서 살겠다의 하위호환. 개오글거림. 그래도 3.5점 정도로 볼만하긴함 오글거리는거 감안하면                                                                    5일전                                    0 영화는 리얼이다, 배우로서 살겠다의 하위호환. 개오글거림. 그래도 3.5점 정도로 볼만하긴함 오글거리는거 감안하면","계부 밑에서 어렵게 유년시절을 보낸 무영. 그에겐 삶이 지옥과도 같았다. 살아 있는 지옥에서 살 길을 알려준, 신비스러운 한 목소리. “네 인생 대신 다른 누군가의 인생을 살아."" 그렇게 시작한 연기였는데…… 생존 본능과도 같은 것이었을까. 잘해도, 너무 잘한다. 연기를 통해 새 삶은 얻은 하무영. 압도적인 연기 천재 하무영의 연예계 도전기!",src/img/신인인데천만배우.png,,,"2024.04.13,2024.04.07"
학교로 간 보스,,"로맨스,드라마",금,27,"3.7,11","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",73,|5신작이다...북마크...                                                                    2022.10.24 22:31                                    0 신작이다...북마크...|4선발대출발~                                                                    2022.10.24 22:52                                    0 선발대출발~|5ㅋㅋㅋㅋㅋㅋㅋㅋ나만 볼수없지 좋은건 같이보자                                                                    2022.10.25 02:22                                    3 ㅋㅋㅋㅋㅋㅋㅋㅋ나만 볼수없지 좋은건 같이보자|5핵뀰잼임 ㅋㅋ                                                                    2022.10.25 07:51                                    1 핵뀰잼임 ㅋㅋ|5난 괜찮은데ㅋ                                                                    2022.10.26 07:30                                    1 난 괜찮은데ㅋ|5두사부일체ㅋㅋㅋ                                                                    2022.10.29 23:27                                    0 두사부일체ㅋㅋㅋ|5클리셰인데 존맛입니다 뇸뇸                                                                    2022.10.30 00:58                                    0 클리셰인데 존맛입니다 뇸뇸|3작화 괜찮고 스토리는 현로에 맞게 뻔한 클리셰지만 볼만함                                                                    2023.01.22 01:35                                    0 작화 괜찮고 스토리는 현로에 맞게 뻔한 클리셰지만 볼만함|1와 꼴값떠네 귀여니 환생함?                                                                    2023.02.11 23:01                                    1 와 꼴값떠네 귀여니 환생함?|2학교왔다더니 선생(27)이랑 제자(30)랑 연애질                                                                    2023.02.12 22:42                                    0 학교왔다더니 선생(27)이랑 제자(30)랑 연애질|1작품은 안봤는데 원나잇이나 하고다니는 창녀가 학교선생이란거지?                                                                    2023.12.24 10:11                                    0 작품은 안봤는데 원나잇이나 하고다니는 창녀가 학교선생이란거지?,"""지금 얘기해"" ""지금부터 셋 셀테니 그 안에 날 막지 않으면 이제 기회는 없어"" 캐나다에서 우연히 하룻밤을 같이 보내게 된 주시현과 은하임 ""내 인생의 사랑은 사치야.."" 다음날 자신을 배웅하며 떠나는 그를 보며 현실에 허덕이던 하임은 다시 한번 다짐하고 한번의 해프닝으로 다독이며 아쉬움을 뒤로한 채 한국으로 돌아온다. 고3 담인이 된 하임, 전근 오자마자 고3을 맡은 것도 부담스러운데 그 반에 서른세 살짜리 복학생이 있단다. 그런데 이 남자, 어딘가 낯설지 않다. 고혹적이 눈빛과 차분한 말투, 다부진 체격까지 캐나다의 바로 그 남자...?! ""그날의 뜨거웠던 기억은 잊으면 되는 겁니까? 선생님"" 심지어 이 남자도 그날을 기억하고 있다고?! 인생이 상처투성이인 위험한 남자와 인생이 빚투성이인 여자의 짜릿한 로맨스가 펼쳐진다.",src/img/학교로간보스.png,,,"2024.04.13,2022.10.24"
